date,AED,ARS,AUD,BGN,BRL,CAD,CHF,CZK,DKK,EUR,GBP,HRK,HUF,MXN,NOK,NZD,PLN,RON,RSD,RUB,SEK,TRY,TWD,UAH,USD,VND,ZAR,BOB,CLP,CNY,COP,EGP,HKD,IDR,ILS,INR,JPY,KRW,MAD,MYR,PEN,PHP,PKR,SAR,SGD,THB
2018-12-24,3.67295,38.0175,1.4172,1.7157,3.9006,1.3587,0.991,22.6942,6.5498,0.8772,0.7884,6.5102,282.1562,19.8873,8.7538,1.4857,3.7582,4.0717,103.7463,68.526,9.0459,5.3003,30.8212,27.4634,1,23300.05,14.5741,6.9267,692.0497,6.9001,3288.4144,17.9023,7.8323,14582.0151,3.7719,69.9615,110.7983,1124.9181,9.5441,4.1794,3.3587,52.9747,139.267,3.7522,1.3731,32.5837
2018-12-25,3.6731,38.05825,1.4188,1.7147,3.9001,1.3602,0.99065,22.6913,6.5462,0.8767,0.7867,6.509,281.9945,19.8796,8.7493,1.4858,3.7537,4.072,103.6038,68.6891,9.0505,5.2898,30.8318,27.4179,1,23274.98,14.589,6.9198,689.5622,6.8905,3293.0018,17.903,7.8321,14551.7957,3.7732,69.9355,110.4388,1124.4818,9.55,4.179,3.3564,52.9846,139.1835,3.7518,1.3738,32.5539
2018-12-26,3.673,38.099,1.4173,1.71495,3.9119,1.3594,0.9903,22.7394,6.5571,0.8781,0.7888,6.5094,282.0253,19.9288,8.7765,1.4856,3.7634,4.0767,103.6449,68.9365,9.0736,5.2851,30.8374,27.3826,1,23272.65,14.5834,6.9217,691.5466,6.8913,3291.621,17.9249,7.8301,14590.2679,3.7741,69.9368,110.682,1125.7445,9.548,4.1783,3.3616,52.9802,139.1232,3.752,1.3716,32.5766
2018-12-27,3.673,38.3522,1.4201,1.7152,3.9103,1.3615,0.9904,22.6756,6.5464,0.877,0.7907,6.5022,281.5609,19.8178,8.7622,1.4904,3.7604,4.0768,103.6394,69.2469,9.039,5.2859,30.8102,27.4489,1,23255.08,14.5168,6.9205,695.2069,6.875,3284.0567,17.9195,7.8311,14583.3673,3.7736,70.0478,110.8746,1120.99,9.5481,4.172,3.3717,52.6721,139.1805,3.7519,1.3722,32.5563
2018-12-28,3.673,38.0603,1.419,1.7081,3.8746,1.3626,0.9839,22.5182,6.5207,0.8733,0.7889,6.478,280.5736,19.6752,8.7301,1.491,3.7547,4.0694,103.4747,69.4897,8.9738,5.2786,30.6537,27.6259,1,23210.91,14.4308,6.914,695.5638,6.8691,3265.1119,17.89,7.8317,14546.4313,3.7665,69.772,110.4449,1116.36,9.5368,4.1558,3.3682,52.5714,139.0878,3.7517,1.3672,32.5056
2018-12-29,3.6726,37.6855,1.4207,1.7092,3.8815,1.3639,0.984,22.4983,6.5251,0.8739,0.7876,6.4909,280.8615,19.657,8.7088,1.4908,3.7586,4.0722,103.31,69.3623,8.9684,5.2736,30.591,27.7648,1,23195.25,14.4281,6.918,694,6.8771,3247.5,17.892,7.8306,14560.475,3.7633,69.606,110.284,1116.275,9.5478,4.1533,3.369,52.6475,138.9625,3.7516,1.3665,32.544
2018-12-30,3.6726,37.6866,1.4206,1.7092,3.8809,1.3638,0.984,22.4995,6.5253,0.8739,0.7876,6.4907,280.8851,19.6568,8.7091,1.4907,3.7587,4.0723,103.3084,69.382,8.9695,5.2757,30.59,27.7639,1,23195.25,14.4283,6.918,693.9974,6.8771,3247.4967,17.8922,7.8306,14560.4308,3.7634,69.6054,110.2882,1116.3326,9.5479,4.1532,3.3688,52.6404,138.9704,3.7516,1.3665,32.5428
2018-12-31,3.673,37.6747,1.4177,1.7089,3.8797,1.3631,0.984,22.4849,6.5241,0.8738,0.7852,6.4775,280.5751,19.6518,8.6808,1.4899,3.7548,4.0698,103.2934,69.5004,8.9287,5.2885,30.5842,27.7712,1,23205.15,14.396,6.9236,693.9164,6.8776,3247.0855,17.909,7.8317,14455.9468,3.7527,69.5028,110.0148,1113.8615,9.5584,4.136,3.377,52.5269,139.402,3.7516,1.3634,32.4023
2019-01-01,3.6731,37.5637,1.4184,1.7059,3.879,1.3639,0.9816,22.4297,6.5119,0.8722,0.784,6.4576,280.0037,19.6468,8.6421,1.4877,3.7402,4.0618,103.219,69.5848,8.8557,5.289,30.5978,27.7561,1,23191.74,14.3619,6.9211,693.9975,6.8772,3245.3045,17.8677,7.8316,14367.6325,3.7395,69.356,109.5973,1112.1911,9.551,4.1335,3.3697,52.3396,139.5023,3.7514,1.3629,32.3226
2019-01-02,3.673,37.7545,1.4281,1.715,3.8488,1.3616,0.9859,22.5818,6.5474,0.8769,0.7897,6.5031,282.2942,19.6243,8.6836,1.4963,3.7649,4.0836,102.6857,69.3538,8.9469,5.3668,30.7727,27.7602,1,23199.01,14.4329,6.9218,695.6275,6.8625,3244.9565,17.9233,7.8347,14446.6861,3.745,69.7528,109.0931,1119.7179,9.5827,4.1397,3.3707,52.5205,139.312,3.7513,1.3651,32.3092
2019-01-03,3.673,37.6448,1.4342,1.7195,3.7749,1.3566,0.9876,22.6061,6.5651,0.8792,0.7946,6.5316,283.1145,19.6197,8.7215,1.5025,3.7771,4.0992,103.5314,68.97,9.018,5.4676,30.9056,27.7159,1,23202.78,14.4424,6.9336,696.2532,6.8724,3246.5159,17.9176,7.8326,14428.3886,3.7388,70.0222,107.5644,1126.4551,9.5627,4.1442,3.3724,52.5937,139.3922,3.751,1.3653,32.2151
2019-01-04,3.673,37.4973,1.4167,1.7159,3.7435,1.3437,0.9872,22.474,6.5516,0.8773,0.7888,6.5224,281.6909,19.5478,8.6502,1.4906,3.7659,4.0909,103.8367,68.1534,8.9822,5.4,30.856,27.6744,1,23201.71,14.1274,6.9124,688.6617,6.8669,3220.5162,17.9098,7.833,14273.9315,3.7169,69.5857,108.2092,1121.247,9.5244,4.1308,3.3572,52.4749,138.86,3.751,1.3612,32.0455
2019-01-05,3.673,37.3498,1.4048,1.7161,3.7148,1.3375,0.9868,22.4348,6.5529,0.8776,0.7857,6.5261,281.5215,19.423,8.6136,1.4838,3.7668,4.0908,103.85,67.2923,8.9683,5.3311,30.797,27.8153,1,23197.75,13.9678,6.9181,681.2025,6.8682,3193.175,17.909,7.8349,14289.025,3.7107,69.365,108.537,1116.35,9.5202,4.1192,3.3483,52.395,138.895,3.7513,1.3593,31.967
2019-01-06,3.673,37.3479,1.4048,1.7163,3.7148,1.3376,0.9868,22.4337,6.5524,0.8775,0.7857,6.5258,281.5092,19.4213,8.6133,1.4839,3.7664,4.0904,103.85,67.3395,8.9672,5.3313,30.7973,27.814,1,23197.75,13.9695,6.9181,681.2138,6.8683,3193.1879,17.9078,7.8348,14288.8612,3.7107,69.3632,108.533,1116.2883,9.5203,4.1195,3.3485,52.3957,138.8972,3.7513,1.3593,31.9668
2019-01-07,3.6731,37.357,1.4015,1.7087,3.7182,1.3337,0.9821,22.3346,6.5238,0.8736,0.7839,6.493,280.5096,19.38,8.5663,1.4807,3.7515,4.0742,103.69545,67.1731,8.9249,5.3659,30.8184,27.8417,1,23196.98,13.9099,6.9173,681.1278,6.8543,3198.3491,17.9036,7.8354,14096.5454,3.7044,69.4713,108.3981,1118.1398,9.4994,4.1155,3.3509,52.4035,139.3278,3.751,1.3567,31.9693
2019-01-08,3.673,37.3811,1.4017,1.7087,3.7256,1.3286,0.9811,22.3741,6.5236,0.8737,0.7845,6.4899,280.9386,19.3687,8.5468,1.4852,3.7558,4.077,103.5409,66.9148,8.9141,5.4481,30.8574,27.9068,1,23191.57,13.9518,6.9158,680.7718,6.8536,3171.4697,17.9252,7.8382,14114.0736,3.7022,69.9049,108.7594,1123.3171,9.495,4.1137,3.3464,52.4811,139.2442,3.7512,1.358,32.0478
2019-01-09,3.6731,37.4859,1.3955,1.7023,3.6997,1.3229,0.9785,22.3138,6.4986,0.8704,0.7839,6.4662,279.9135,19.2897,8.5044,1.4764,3.7407,4.0664,103.0373,66.9065,8.9003,5.4879,30.7983,28.0668,1,23202.58,13.9142,6.9188,678.6773,6.828,3143.8005,17.9213,7.8388,14116.1474,3.6835,70.2733,108.607,1119.888,9.4738,4.1085,3.3394,52.3124,139.4922,3.7513,1.3555,31.9926
2019-01-10,3.6731,37.3155,1.3925,1.6963,3.6917,1.3232,0.9779,22.212,6.475,0.8673,0.7834,6.4411,278.7636,19.204,8.4717,1.4741,3.7285,4.0554,102.6955,66.9255,8.8828,5.4519,30.7986,28.1798,1,23173.19,13.8703,6.9039,676.3579,6.791,3134.0224,17.9224,7.8386,14069.7428,3.6695,70.3362,108.1292,1118.2675,9.4584,4.096,3.3364,52.2205,139.0669,3.7513,1.352,31.9229
2019-01-11,3.6731,37.1911,1.3872,1.7004,3.7111,1.3231,0.9833,22.2334,6.4895,0.8694,0.7815,6.4579,279.3651,19.119,8.4883,1.4658,3.7336,4.0691,102.9447,66.9403,8.9008,5.4508,30.7865,28.2464,1,23203.41,13.8393,6.9175,675.3228,6.7577,3140.0764,17.9244,7.8403,14068.7085,3.6698,70.3219,108.376,1117.301,9.4784,4.0947,3.3423,52.1724,139.4015,3.7514,1.3519,31.9254
2019-01-12,3.673,36.9043,1.3861,1.7058,3.7113,1.3267,0.984,22.2843,6.5091,0.8721,0.7789,6.4811,280.017,19.1338,8.5341,1.4643,3.7416,4.0871,103.28,66.8904,8.9313,5.4639,30.7973,28.214,1,23197.75,13.8377,6.9171,674.8775,6.7614,3139.175,17.9207,7.8396,14099.225,3.6713,70.267,108.55,1117.745,9.497,4.0938,3.3421,52.2018,139.3125,3.7515,1.3532,31.944
2019-01-13,3.673,36.9058,1.3862,1.7058,3.7113,1.3267,0.984,22.286,6.5093,0.8722,0.7788,6.4809,280.0389,19.1342,8.5342,1.4644,3.7419,4.0868,103.2781,66.8885,8.9316,5.4653,30.7978,28.214,1,23197.75,13.8415,6.9171,674.8774,6.7615,3139.1495,17.9217,7.8396,14097.9255,3.6714,70.264,108.5449,1117.8485,9.4971,4.0939,3.3419,52.1998,139.3472,3.7515,1.3532,31.9433
2019-01-14,3.673,36.9713,1.3898,1.7053,3.7098,1.3274,0.9844,22.2869,6.5081,0.8719,0.7778,6.4813,280.2297,19.0993,8.5427,1.4668,3.7421,4.0811,103.2598,67.0633,8.9422,5.4865,30.8656,28.1428,1,23199.76,13.8532,6.9247,674.7239,6.7643,3142.7258,17.9199,7.8425,14102.3765,3.6659,70.6256,108.1853,1121.7846,9.5087,4.0989,3.3469,52.2175,139.633,3.7513,1.3537,31.9421
2019-01-15,3.6731,37.0368,1.3884,1.71035,3.7075,1.3267,0.9848,22.3357,6.5248,0.8742,0.7782,6.4944,281.8709,19.0008,8.542,1.4652,3.7522,4.0917,103.506,67.0334,8.9559,5.4503,30.8421,28.143,1,23203.33,13.7786,6.914,674.0852,6.7601,3138.1359,17.9199,7.8429,14115.8632,3.6674,70.9183,108.5562,1121.7019,9.5219,4.101,3.3396,52.1247,139.2222,3.7511,1.3541,31.8882
2019-01-16,3.673,37.2574,1.3915,1.7154,3.7232,1.3258,0.9891,22.4078,6.5467,0.8771,0.7774,6.5137,282.6862,18.9734,8.5406,1.4718,3.7603,4.1086,103.8134,66.6703,8.9826,5.3916,30.8448,28.1311,1,23204.29,13.7104,6.9188,673.1259,6.7604,3133.4916,17.9217,7.844,14136.7842,3.6813,71.0137,108.7367,1120.8892,9.5391,4.1099,3.3347,52.1885,139.2543,3.7511,1.3549,31.7462
2019-01-17,3.6731,37.5872,1.3947,1.7171,3.7453,1.3284,0.9926,22.4227,6.5533,0.8779,0.7745,6.5204,281.4651,18.9694,8.5546,1.4815,3.7617,4.1181,103.88985,66.4244,9.0166,5.3583,30.8588,28.0755,1,23191.45,13.7303,6.9139,670.0643,6.77,3126.3734,17.9141,7.8436,14195.1955,3.6894,71.036,108.9609,1122.4995,9.5462,4.1121,3.3293,52.4145,139.4157,3.7509,1.3559,31.7127
2019-01-18,3.673,37.6446,1.3921,1.718,3.7514,1.3267,0.9945,22.4525,6.5571,0.8784,0.7733,6.5246,279.8972,19.047,8.5445,1.4796,3.768,4.1279,103.9663,66.3257,9.0122,5.3466,30.861,28.0389,1,23201.52,13.7862,6.9192,670.392,6.7768,3126.7259,17.8902,7.8439,14200.9271,3.6914,71.0679,109.528,1122.717,9.5516,4.1157,3.3225,52.5991,139.4088,3.7509,1.3568,31.7203
2019-01-19,3.673,37.59,1.3962,1.721,3.7527,1.3265,0.9955,22.5093,6.5694,0.8799,0.7766,6.5348,279.896,19.0845,8.5598,1.4831,3.7737,4.1402,104.195,66.1678,9.0281,5.3284,30.8858,28.004,1,23205,13.8459,6.9185,671.1275,6.7779,3123.775,17.8905,7.8433,14171.1,3.6885,71.197,109.7745,1125.265,9.5638,4.1125,3.3198,52.7,138.95,3.7508,1.3587,31.742
2019-01-20,3.673,37.5904,1.3962,1.721,3.7531,1.3266,0.9954,22.5085,6.5693,0.8799,0.7766,6.5348,279.8827,19.0853,8.5599,1.4831,3.7737,4.14,104.1958,66.1729,9.0277,5.3285,30.8848,28.0035,1,23204.63,13.8445,6.9185,671.1284,6.7779,3123.6549,17.8911,7.8433,14171.9825,3.6888,71.195,109.7707,1125.378,9.5637,4.1125,3.3198,52.698,138.9762,3.7509,1.3586,31.7424
2019-01-21,3.673,37.7286,1.3967,1.72,3.7594,1.3285,0.9966,22.5018,6.5656,0.8794,0.7768,6.5324,279.4984,19.1494,8.5622,1.4864,3.7708,4.1412,104.1503,66.379,9.017,5.3318,30.8899,28.0251,1,23201.91,13.8481,6.9253,671.6927,6.7928,3128.3953,17.9133,7.8449,14230.4121,3.6941,71.1926,109.628,1129.8521,9.5615,4.1174,3.3255,52.7778,139.4263,3.7509,1.3593,31.7791
2019-01-22,3.6731,37.6899,1.402,1.7215,3.7724,1.333,0.9974,22.5444,6.5721,0.8802,0.7742,6.5365,279.8438,19.1832,8.5888,1.487,3.7715,4.1629,104.2414,66.4724,9.0254,5.3421,30.9057,27.9311,1,23200.65,13.9074,6.9273,672.6677,6.8053,3132.7337,17.9207,7.846,14222.4124,3.6899,71.2044,109.4211,1130.9704,9.5639,4.1327,3.3305,52.8577,139.4023,3.7506,1.3602,31.8035
2019-01-23,3.6731,37.5228,1.4013,1.72,3.7975,1.3337,0.9966,22.5732,6.5663,0.8794,0.7685,6.5356,279.7545,19.1067,8.5852,1.4741,3.771,4.1887,104.17,66.2642,9.0183,5.3135,30.8916,27.8419,1,23197.41,13.8834,6.9243,672.9138,6.7909,3145.3446,17.9063,7.8457,14169.0499,3.6797,71.1175,109.6251,1127.5568,9.5586,4.1354,3.334,52.7354,139.3551,3.7506,1.3593,31.7324
2019-01-24,3.6731,37.3876,1.4075,1.7234,3.7694,1.3351,0.9957,22.6569,6.5791,0.8812,0.7661,6.5515,280.5984,19.0375,8.5731,1.4761,3.7804,4.2021,104.3817,65.9252,9.0532,5.2773,30.8962,27.8654,1,23190.95,13.7835,6.9151,672.1805,6.7888,3156.8896,17.8899,7.846,14151.3516,3.6773,70.9978,109.6212,1128.5061,9.5768,4.1392,3.3411,52.8278,139.2911,3.7505,1.3599,31.7157
2019-01-25,3.673,37.2524,1.4021,1.71905,3.7701,1.329,0.9948,22.6288,6.5733,0.8804,0.7614,6.5303,280.1572,18.976,8.5449,1.4708,3.7751,4.1966,104.2922,65.9522,9.063,5.2714,30.7965,27.8563,1,23195.65,13.6668,6.9188,670.0394,6.7613,3161.008,17.8903,7.846,14093.7126,3.6764,70.8987,109.7247,1120.8122,9.574,4.1288,3.3457,52.6352,139.142,3.7505,1.3564,31.6125
2019-01-26,3.673,37.051,1.3923,1.7147,3.7715,1.322,0.9931,22.498,6.5456,0.8767,0.7576,6.5106,278.502,18.9881,8.5143,1.462,3.758,4.1728,103.86,66.0245,9.0481,5.2678,30.7395,27.8336,1,23200,13.6175,6.9174,669.5225,6.7476,3151.83,17.8927,7.8456,14044.975,3.6661,70.865,109.548,1117.84,9.5437,4.1242,3.3416,52.5845,138.9425,3.7505,1.3538,31.513
2019-01-27,3.673,37.059,1.3923,1.7147,3.7711,1.322,0.9931,22.4978,6.5454,0.8767,0.7576,6.5104,278.4975,18.9889,8.5143,1.462,3.7579,4.1731,103.80715,66.0104,9.0479,5.2684,30.7381,27.8278,1,23195.47,13.6174,6.9162,669.4559,6.7476,3151.9532,17.8923,7.8456,14045.103,3.6661,70.865,109.5459,1117.7103,9.5439,4.1242,3.3409,52.5833,138.9558,3.7505,1.3537,31.5154
2019-01-28,3.673,37.1051,1.393,1.7126,3.7634,1.3238,0.992,22.5191,6.5374,0.8757,0.7592,6.5042,278.0864,19.0228,8.5147,1.4609,3.7572,4.1736,103.7543,66.0182,9.052,5.2977,30.7831,27.7911,1,23177.7,13.6466,6.9042,670.3055,6.7411,3157.3366,17.6991,7.846,14064.7721,3.6726,70.9889,109.349,1118.4738,9.5369,4.1101,3.3436,52.518,139.0904,3.7505,1.3529,31.5225
2019-01-29,3.6731,37.2669,1.397,1.711,3.7449,1.3264,0.9934,22.5381,6.5307,0.8748,0.761,6.4954,277.5379,19.0197,8.5002,1.4624,3.7567,4.1676,103.6411,66.1857,9.0598,5.3246,30.8225,27.8246,1,23193.9,13.6411,6.912,669.4029,6.7366,3156.2259,17.6363,7.8461,14087.2735,3.6777,71.1444,109.3381,1117.828,9.5276,4.109,3.3547,52.4864,139.0047,3.7505,1.3526,31.513
2019-01-30,3.673,37.5967,1.388,1.7094,3.7127,1.322,0.9961,22.5308,6.5245,0.874,0.7638,6.4889,276.6777,19.1206,8.476,1.4599,3.7503,4.1555,103.5345,65.8891,9.0691,5.2788,30.7804,27.8019,1,23202.04,13.5493,6.9115,666.5798,6.7164,3158.9609,17.6465,7.8437,14109.7905,3.6714,71.1168,109.3338,1115.9709,9.5217,4.1064,3.3547,52.3127,139.0248,3.7505,1.3504,31.3805
2019-01-31,3.673,37.3683,1.3756,1.704,3.6659,1.3137,0.9934,22.4449,6.5041,0.8712,0.7621,6.4677,275.1974,19.101,8.4184,1.4465,3.7237,4.1288,103.1754,65.4182,9.0315,5.201,30.7201,27.738,1,23203.62,13.3092,6.9096,660.2815,6.7035,3143.6912,17.6707,7.8459,13971.1771,3.6451,70.9332,108.7753,1112.2135,9.5105,4.0914,3.3429,52.1382,138.8139,3.7505,1.346,31.2381
2019-02-01,3.673,37.2576,1.3787,1.7072,3.6533,1.3122,0.9944,22.4599,6.5165,0.8729,0.7642,6.4741,276.6654,19.1207,8.4366,1.4471,3.7324,4.1449,103.3699,65.5041,9.0492,5.2045,30.7657,27.6469,1,23216.23,13.3064,6.922,656.3441,6.7349,3108.1081,17.6741,7.8464,13965.9473,3.6342,71.213,109.1314,1117.6059,9.5223,4.0927,3.3329,52.2948,138.7394,3.7505,1.3491,31.3068
2019-02-02,3.67295,37.158,1.3798,1.7073,3.6599,1.31,0.9956,22.4456,6.5165,0.8729,0.7645,6.4719,277.165,19.1011,8.4371,1.4508,3.7435,4.1501,103.405,65.4691,9.0512,5.2089,30.7925,27.5565,1,23207.25,13.3235,6.9181,654,6.744,3088.9,17.6472,7.8471,13968.175,3.637,71.414,109.5065,1118.9,9.5228,4.0951,3.3255,52.379,138.31,3.7506,1.3504,31.306
2019-02-03,3.6729,37.19055,1.3798,1.7073,3.6598,1.31,0.99645,22.4452,6.5166,0.8729,0.7645,6.4719,277.1582,19.1013,8.4371,1.4507,3.7434,4.15,103.4029,65.4734,9.0515,5.2093,30.7922,27.5565,1,23207.27,13.3241,6.9181,653.9749,6.744,3088.9604,17.6473,7.847,13966.952,3.637,71.4145,109.5051,1118.9092,9.5223,4.0952,3.3254,52.3767,138.3086,3.7506,1.3504,31.3055
2019-02-04,3.673,37.2231,1.3837,1.7099,3.6656,1.311,0.9973,22.4638,6.5243,0.8739,0.7656,6.4789,277.5326,19.1201,8.4594,1.4519,3.746,4.1538,103.4774,65.5885,9.0836,5.2203,30.8044,27.4951,1,23207.5,13.3856,6.9207,653.4867,6.744,3092.6909,17.6726,7.8461,13980.5069,3.6251,71.6813,109.8324,1120.0104,9.528,4.0922,3.3302,52.4228,138.8912,3.7505,1.3528,31.3166
2019-02-05,3.673,37.1752,1.3817,1.7125,3.6704,1.3122,0.9996,22.4996,6.5364,0.8756,0.7694,6.491,277.9827,19.0664,8.4716,1.4507,3.7531,4.1564,103.6847,65.5665,9.1106,5.2054,30.7752,27.3113,1,23211.98,13.392,6.9189,652.2503,6.7446,3094.6471,17.6426,7.8457,13956.3796,3.6112,71.6302,109.934,1119.078,9.5375,4.085,3.3286,52.3443,138.8865,3.7504,1.352,31.2755
2019-02-06,3.6731,37.3374,1.4004,1.7178,3.6859,1.318,1.0008,22.6254,6.5564,0.8783,0.7722,6.5112,279.5967,19.0908,8.5144,1.4602,3.7702,4.1646,103.9872,65.7286,9.1575,5.2134,30.7964,27.1763,1,23205.86,13.4744,6.9224,653.1091,6.7443,3103.1127,17.6036,7.846,13935.5237,3.6168,71.5756,109.8083,1120.3039,9.5435,4.0864,3.3245,52.3413,138.7543,3.7504,1.354,31.2464
2019-02-07,3.6731,37.6702,1.408,1.7231,3.7083,1.3264,1.002,22.7281,6.5756,0.881,0.7729,6.5298,281.0621,19.1175,8.5693,1.4803,3.79,4.1766,104.2897,65.9397,9.2304,5.2489,30.8192,27.0932,1,23213.33,13.596,6.922,655.701,6.7445,3110.2556,17.609,7.8465,13979.3742,3.6278,71.4107,109.8429,1124.3001,9.5466,4.0765,3.325,52.231,138.8239,3.7503,1.3561,31.2552
2019-02-08,3.6731,37.8306,1.4116,1.7257,3.7217,1.3297,1.0012,22.7685,6.5851,0.8823,0.7725,6.5345,281.3146,19.0811,8.6139,1.4817,3.8021,4.1881,104.3635,65.8813,9.2657,5.2563,30.8272,27.1014,1,23203.65,13.6329,6.9157,657.9549,6.7444,3113.2123,17.6004,7.8466,13991.7499,3.6376,71.1998,109.769,1123.524,9.5412,4.0705,3.3228,52.1353,138.68,3.7503,1.3563,31.4479
2019-02-09,3.6731,37.832,1.4108,1.7274,3.7299,1.3277,1.0003,22.7969,6.5916,0.8832,0.7725,6.5388,281.7105,19.0773,8.6391,1.4827,3.8078,4.1952,104.435,65.4402,9.2755,5.2475,30.832,27.1605,1,23207.5,13.6196,6.91,658.0875,6.7449,3116.075,17.6045,7.8476,13993.5,3.6421,71.127,109.758,1123.795,9.5373,4.0701,3.3228,52.1503,138.485,3.7503,1.3565,31.474
2019-02-10,3.6731,37.8332,1.4107,1.7275,3.73,1.3277,1.0003,22.7971,6.5917,0.8832,0.7726,6.5385,281.7224,19.0769,8.6393,1.4826,3.8079,4.195,104.433,65.4489,9.2757,5.2478,30.8327,27.1587,1,23207.81,13.6201,6.9106,658.0712,6.7449,3116.1247,17.6052,7.8475,13992.5311,3.6422,71.1276,109.7635,1123.8933,9.5373,4.07,3.3229,52.1481,138.5524,3.7503,1.3565,31.4698
2019-02-11,3.673,37.9514,1.4124,1.7306,3.7428,1.3289,1.0024,22.8667,6.6037,0.8848,0.7753,6.5526,282.7436,19.1739,8.683,1.4821,3.8207,4.1975,104.5956,65.6738,9.2835,5.2689,30.868,27.1313,1,23212.44,13.7119,6.9213,659.9301,6.779,3125.7616,17.6086,7.8475,14063.412,3.6443,71.1687,110.1819,1125.1875,9.5402,4.0725,3.3266,52.1386,139.08,3.7503,1.3586,31.4233
2019-02-12,3.67305,37.9279,1.4112,1.7312,3.7372,1.3268,1.0061,22.8963,6.6056,0.8852,0.7767,6.5567,282.2136,19.2704,8.6803,1.4852,3.83,4.1999,104.5837,65.7491,9.279,5.2661,30.8357,27.1205,1,23221.25,13.7803,6.9235,661.1741,6.7775,3131.822,17.6076,7.8482,14053.995,3.6422,70.7564,110.5032,1123.1978,9.5239,4.0769,3.3309,52.1516,139.2494,3.7503,1.358,31.3297
2019-02-13,3.6731,38.07475,1.4063,1.73,3.7282,1.3231,1.0067,22.843,6.6003,0.8845,0.7761,6.5512,281.6511,19.3198,8.6382,1.4672,3.8314,4.1975,104.4883,65.9137,9.2437,5.2625,30.8369,27.1332,1,23205.8,13.8685,6.9149,661.6895,6.7611,3132.0184,17.5946,7.8484,14061.9486,3.642,70.7192,110.7635,1123.0392,9.5195,4.0695,3.3306,52.1526,139.1516,3.7505,1.3569,31.3206
2019-02-14,3.673,38.2216,1.4073,1.73175,3.7509,1.3273,1.0073,22.8647,6.6136,0.8864,0.7797,6.565,282.6618,19.3742,8.6503,1.4639,3.8439,4.2042,104.6838,66.7076,9.279,5.2903,30.8515,27.2633,1,23219.72,14.1164,6.9251,664.4298,6.7697,3144.8664,17.5593,7.8476,14097.5825,3.6522,70.9726,110.8371,1126.4027,9.5466,4.0727,3.3386,52.3121,139.2912,3.7504,1.3582,31.35
2019-02-15,3.673,38.3235,1.4063,1.7335,3.717,1.3282,1.0058,22.7998,6.6128,0.8863,0.7794,6.5658,282.1253,19.2853,8.656,1.4612,3.8377,4.2013,104.6353,66.5764,9.2934,5.2805,30.8458,27.2788,1,23195.83,14.1201,6.9176,663.6995,6.7732,3142.4081,17.54,7.8479,14131.2659,3.6335,71.2801,110.4204,1127.1664,9.5491,4.0825,3.3332,52.4127,139.2694,3.7504,1.3579,31.2723
2019-02-16,3.673,38.6175,1.4005,1.7314,3.7014,1.3246,1.0052,22.7263,6.6043,0.8852,0.7758,6.5625,281.6825,19.2512,8.6393,1.4571,3.8338,4.198,104.57495,66.319,9.2744,5.2714,30.8283,27.2783,1,23204.75,14.0718,6.9194,661.875,6.7726,3133.75,17.5402,7.8484,14113.625,3.6202,71.335,110.4565,1125.76,9.54,4.0811,3.3308,52.33,139.33,3.7504,1.3567,31.243
2019-02-17,3.673,38.6174,1.4005,1.7314,3.7017,1.3246,1.0052,22.7274,6.6046,0.8853,0.7758,6.5624,281.6803,19.2524,8.6393,1.4571,3.8339,4.1984,104.5146,66.3107,9.2748,5.2728,30.8287,27.2778,1,23204.75,14.0733,6.9194,661.8786,6.7726,3133.7605,17.5405,7.8484,14114.9586,3.6201,71.3375,110.4597,1125.8113,9.5399,4.0813,3.3313,52.3374,139.3346,3.7504,1.3567,31.2446
2019-02-18,3.673,38.6534,1.3997,1.7287,3.7176,1.3234,1.0037,22.7195,6.5953,0.8839,0.774,6.5525,281.1232,19.2429,8.6162,1.4562,3.8278,4.1933,104.3333,66.2283,9.2541,5.2966,30.8361,27.2162,1,23203.51,14.0953,6.9166,661.3621,6.7666,3134.8142,17.5433,7.8477,14111.4979,3.6194,71.391,110.5608,1125.3381,9.5359,4.0799,3.3304,52.3619,139.2516,3.7504,1.3561,31.2261
2019-02-19,3.6731,38.9064,1.4021,1.7285,3.7261,1.3244,1.0035,22.7183,6.5943,0.8838,0.7712,6.5515,280.9162,19.2244,8.6028,1.4602,3.8278,4.1956,104.3013,66.0756,9.3104,5.3005,30.8322,27.2085,1,23211.45,14.1274,6.9261,658.9735,6.7652,3126.1478,17.5528,7.8485,14100.7484,3.6232,71.412,110.6339,1125.9611,9.534,4.0845,3.3248,52.2409,139.2975,3.7504,1.3556,31.2003
2019-02-20,3.673,39.5251,1.3958,1.7238,3.7215,1.3183,1.0007,22.6251,6.5765,0.8814,0.7661,6.5345,279.6742,19.1755,8.5791,1.456,3.8201,4.1884,104.1063,65.7223,9.3099,5.3074,30.8059,27.1495,1,23184.04,14.0524,6.9163,654.6646,6.7245,3114.0135,17.5613,7.849,14045.9224,3.6152,71.12,110.8001,1122.3233,9.5174,4.0697,3.3176,52.0187,139.0982,3.7504,1.3516,31.0918
